app_id,app_name,review_text,review_score,polarity,textblob_sentiment
253110,The Cat Lady,"A stunning experience  The Cat Lady may well be the most engrossing game I have played in years. If you're enjoying an unfolding story, that takes its time settle in, a dense atmosphere, broody and dark at times, balanced with unexpected moments of light, that avoids slipping into cliche. The Cat Lady might be for you.  For me, it was an impulse buy, something clicked with me. I ignored my backlog, and started playing. Was that the door bell? Never mind, if they don't break down the door, I still got time to pay the rent. After the next chapter maybe.",1,0.16313131313131315,Positive
254440,Pool Nation,"+nice graphic,  +nice sound,  +nice effect,  +nice physic  -we need more players for tournament",1,0.4714285714285715,Positive
256290,Child of Light,"Just started this game,.... and the artwork and gameplay is just amazing so far! I love it XD",1,0.20625000000000002,Positive
256290,Child of Light,"For anyone who likes Snow white or Alice in wonderland or wants to buy something for there kids, than this is definately a game worth playing.",1,0.024999999999999994,Neutral
258760,Scania Truck Driving Simulator,"Best truck driving school ever; but it also puts you in dangerous conditions and really hard driving situations. Also, it takes you to the Scania International Truck Driver contest, wich is a great virtual experience.  It kinda prepares you for Euro Truck Simulator 2.",1,0.1816666666666667,Positive
2590,Alpha Prime,"I got this as part of some Humble Bundle, and at one point, I played it. And even though this game really suffers from an inherent lack of polish, I found myself really wanting to like this game. It bring some solid concepts forward to the table as a shooter, such as the hacking interface. It's sort of like Watchdogs as an FPS with this; scan security cameras to check enemy locations and numbers, set up environmental hazards up for remote detonated traps, and even use some of the machinery for surprise attacks. It has good ideas... BUT...  There's a lot wrong with this game. On a presentation scale, it's easily the worst part about the game. For a game released in '07, it looks like it comes from '02, and really doesn't have a lot of the aged visuals that can still look good in the modern day with games like, for instance, Unreal Tournament '99. The voice acting is atrociously bad, though it sounds more like bad localization and English dubs, and a lot of the sound quality is atrocious.  Gunplay is enjoyable, and some of the weapon designs like the gatling rifle and the sniper rifle are appealing, but the difficulty is extremely harsh, and the AI is pretty unforgiving. Even with patches to fix this, it still does put a damper on the gameplay as a whole.  So, I still do find myself really wanting to like this. It's a decently interesting package that does seem appealing, but suffers from some serious issues that drag it down hard. There are definitely other games out there more worth your money, but if it shows up in a good Humble Bundle or something, maybe give it a gander.",-1,-0.0255050505050505,Neutral
261030,The Walking Dead: Season Two,THE BABY THE BABY THE BABY THE BABY THE BABY also final choice is kill the waifu or the kenny,1,0.0,Neutral
261030,The Walking Dead: Season Two,KENNY KENNY AND KENNY!!!!!  If you didn't play the first Season don't play the Season 2..  Hard desicions but Kenny stays friend for life.   Highly recommended!!  10/10,1,0.06944444444444443,Neutral
265300,Lords Of The Fallen,"this is probably the worst game i have played this year , i bought it at iscounted price and i feel i really overpaid, its not worth few pounds, its slow and repetitive, i tried to force myself to play it just because i paid for it but cant....dont waste your time on it..",-1,-0.2875,Negative
265930,Goat Simulator,"A fairly stupid game, that'll occupy you for a few hours. You'll be laughing at first, then you'll be searching for all the hiden secrets of this game (because yes, there are many). Worth just about what it costs. I recommend yout try it.",1,-0.10714285714285711,Negative
268870,Satellite Reign,"This a fantastic game.  Balancing strategy, timing and going ham/balls to the wall.   It offers mutliple ways to succeed in any mission depending on how you are choosing to play. This flexibility isn't just limited to how to how you skill your team but can be changed between missons by switching equipped Augemntations and Gear. Something that has left me very satisfied when I had to run away from some seriously heavy firefights and came back with my heavy hitting Augments.   It is simple and addictive.   I would write more but I have to go inflitrate a top security facilityto get me some bigger guns.",1,0.0913265306122449,Neutral
270880,American Truck Simulator,Its like ETS2 but has different taste. But the game needs more roads new adventures.,1,0.05909090909090908,Neutral
271500,Sniper Art of Victory,Say no to censorship and bad video games. Do yourself a favor and play Sniper Elite instead.,-1,-0.6999999999999998,Negative
271590,Grand Theft Auto V,"It's GTA, what more can I say? The story line is top-notch in this game, and the game performs like a charm! Multiplayer is pretty awesome and keeps you coming back for more!",1,0.309375,Positive
273350,Evolve Stage 2,"With support withdrawn, player base has dwindled. But look on the bright side, people who are still sticking with the game are generally hardcore fans. This has led to an improvement in quality of matches. The concept is old now, so all players know their roles. All off it leads to great Monster vs Hunter games :D Hurrah!   To all new starters, I would say give it a try. The community is small but good, helpful.   In its present state, it is a damn good game!",1,0.17202797202797201,Positive
274900,Murder Miners,"It's good for the money, plays well. The map editor could be better however, but it's a plus it has one.",1,0.6,Positive
275850,No Man's Sky,"I had previously written a review for this game saying that it was amazing and that I loved it. Well, I'm here to change my mind. It was NOT worth $60. Maybe like $20 or $25. Even with lots of bugs and the possibility that it was falsly advertised, it makes it seem a bit questionable. I did enjoy it for a while, but then I noticed things getting very repetitive. Scan, discover, upload, repeat. Scan, discover, upload, repeat. Repeat. Repeat... And with a lot of the 'randomly created creatures' appearing multiple times on different planets, it gets annoying. And gathering resources for your ship: land, gather, refuel, take-off, warp, repeat. Land, gather, refuel, take-off, warp, repeat. Repeat. Repeat... And with no story or anything other than a destination to get to, it just gets boring and uninteresting really fast. After nearly 60 hours in this game trying to give it a chance, I just lost interest and uninstalled it.  If you want a space exploration game, this is not it. There's no mutiplayer. You can only craft parts, weapon, suit, multitool and ship upgrades. There is no building ability. Perhaps if building structures were a thing it would be a little more interactive. But then it would just seem like a glorified version of Minecraft.",-1,-0.11686507936507934,Negative
282140,SOMA,"I have no words about this game... When I finished it, it took me about a week to fully take in what had happen, I really hope a movie is made one day. Anyway, on to the review:  The Story: Probably the best story I've ever seen in a game by far.  The Graphics: Great. (Even tough not important)  The gameplay: Pretty basic, but hey, you don't need to be interesting to be good.  The Horror/Atmosphere: Spot on, I was on the edge of my seat all throughout  Final Verdic... This was one of the best games I've ever played, and I hope this inspires people to make more story driven games unlike a certain COD   I would give Soma an 8.5/10",1,0.24221230158730161,Positive
283640,Salt and Sanctuary,"This game is truly a masterpiece.   Salt and Sanctuary is a game, that mixes Dark Souls combat mechanics and atmosphere with 2D Metroidvania Games. And it does that very well.  Sadly the game is a bit short, and i personally hope for some kind of DLC.",1,-0.11666666666666664,Negative
284870,9 Clues: The Secret of Serpent Creek,"Words cannot express the amount of regret I have for even getting this game in a byproduct of a Humble Bundle. With a plotline that could give a nonsequetor episode of Spongebob Squarepants a run for its money as far as the ability to engage anyone above a second grade reading level, calling this game a 'murder mystery' is akin to calling a go-cart a road ready, fully functioning vehicle.   If this had been a gift, I'd have stopped talking to the person to gift it.  Not only are the 'puzzles' shoddy at best, there's no question that this is a point-and-click game that does little more than engage you to blindly find the cat. find the rat. find the bat. Resist the urge to shoot yourself in the wallet and uninstall Steam entirely.   The voice acting sounds like someone pulled the most culturally offensive sound files of a drunken party in New Zealand and claimed it was British with American overtones. I'm not sure if the girl in the opening cutscene 'screamed' or if she stubbed her toe and let out a weak whine while running from a snake monster that looks like Voldemort got a little too friendly with one of his pets and created the abomination that is the antagonist.   This game made me want to die.",-1,-0.010690235690235701,Neutral
2870,X Rebirth,"Kinda fun now with the 4.0 Update. Still buggy in some aspects, still boring on the Station/NPC minigames, still is better with some mods. But now is fun.",1,0.02500000000000001,Neutral
287390,Metro: Last Light Redux,"Even without the sale this game is by FAR one of the greatest 16gb of space on your pc, many hours will lost replaying this accictive game!",1,0.13999999999999999,Positive
289650,Assassin's Creed Unity,"It actually would be a good game, if it worked....... It always crashes",-1,0.09999999999999998,Neutral
290730,My Lands,No sound.,-1,-0.2,Negative
292120,FINAL FANTASY XIII,Amazing game with top-notch graphics and an interesting storyline. Fans of the game have split opinions about the game but my own opinion is that the game delivers and it will keep you interested until the final scene. Give it a go if you have the slightest interest in the FF series and you won't regret it.,1,0.135,Positive
292120,FINAL FANTASY XIII,"I personally enjoy this game! The graphics are nice the environment is beautiful great soundtrack. Some people dislike the new combat system and gameplay, I personally think it adds a really fun twist to it. The paradigm makes this game like no other FF series. Would i still prefer the old system of jrpg turnbase of course! but the paradigm system is also very fun and very very strategic. Theres a lot of strategy that goes into formulating your paradigm etc. The only con i'll say are the edolons (summons) without spoiling too much lets just say there isnt many summons in this game. The story can get confusing in the begining but as you play on it'll all make sense like a puzzle! Lastly i want to add is that the game do however have a very slow start from teh into ~ chapter2 but once you get pass that it'll start to pick up. I read a lot of people says it pick up after chp 10, I can honestly say thats not true for me once I reached chp3 the story started picking up and the game had me playing for hours because like a great book I wanted to discover more about the story. In the end of the day FF is mainly popular for their amazing story telling which this game has!",1,0.1442711598746082,Positive
298030,Total Annihilation,This is an old game but it still gives you that sense of you must keep thiking. its still like most games that have come out with. that shock an ore they still keep going,1,0.06666666666666665,Neutral
298630,The Escapists,"I guess I just suck at it, but it's difficult.",-1,-0.5,Negative
302510,Ryse: Son of Rome,"A game that could have been great. Story is too short and there needed to be more depth to the characters. Along with a more diverse combat system, this game would have actually lived up to the hype.",-1,0.14285714285714285,Positive
306760,Obduction,"Overall I'm pretty satisfied with Obduction.  It's very much like its predecessors, where you find yourself in an alien world, and after exploring long enough, you will find you can teleport to a few other worlds. The worlds are very beautiful and imaginative, and are fully realized by the first person real-time rendering. Your progression in these worlds is based on your ability to solve logical and practical puzzles, typically by operating some form of machine in the right way and at the right time. Observation and attention to detail are very important in determining how things are supposed to work as there is rarely an operations manual for anything you find.   The game has a thin story to it, enough to lightly tug you from start to finish, and enough supporting lore to give you a general idea of what has happened in these worlds. It is on par with the other Myst games, with perhaps less emphasis on individual characters and personal drama.  My biggest complaint with the game is how short and easy it is. I read every journal I came across and got both primary endings, and despite feeling in general like I was taking my time, I still managed to clock in at 10 hours. Myst games can be downright frustrating, and Obduction is definitely not that. So, this might be a relief to some who do not look back as fondly as I do on them. I still found the game very enjoyable, but I feel like at least one world was almost entirely scrapped, and there did seem to be a lack of complex puzzles.   As far as performance goes, the game runs beautifully on my 980ti. I have a 120hz monitor and the game kept up 120 fps most of the time, which was really a sight to see. Graphically the game is very impressive, probably one of the best looking indie games. As an aside, I can't wait to see more games use UE4 if this was any indication of what to expect.  I definitely hope to see more from Cyan as well.",1,0.11073979591836736,Positive
307780,Mortal Kombat X,10/8 would wip kitana then break her skull again,1,0.0,Neutral
308420,Ziggurat,"Painkiller meets Heretic.   This is an oldschool shooter at heart. If you grew up playing old FPS games in the MS-DOS era, you'll be right at home here. The focus is on the gameplay and there is very little exposition to distract you from it.",1,0.04732142857142855,Neutral
311560,Assassin's Creed Rogue,"This game has amazing gameplay and new features that make it great for a sandbox experience. However the reason why I'm not recommending it, is because the story and characters are so underwhemling I can't take the game seriously. The idea behind this game is amazing. An assassin turning to the templars and killing them. It's something we saw and experienced in Assassin's Creed 3. However we see the turn for him is...easy. he turns into a templar quickly and without serious thought to reprocussions. He was raised to hate templars and we see our main character turning to them instantly? It feels like I was robbed of a fluid storyline. I pushed this off to continue playing anyway. The gameplay was fun and I couldn't wait to see how far they would go. Turns out not far at all. The game is about six hours long and ends without any real personal change on my part. Usually with assassin's creed games I feel like I've grown with the character. At the end of this one I feel the lingering thought of 'That's it?' and so is my experience with the game. The main character doesn't have all that much substance, I don't see enough of the templars and their plots. And the assassins seem like cookie cutter villains that pretend to be heros but it still doesn't work. You can't just make the good guys the bad guys in such a rushed way like they did here.  I'd say don't get it. Go for another assassin's creed game. This one is worth a watch but not worth your money. If you do want to see more of it. Check out the 20 dollar version. Don't bother with deluxe. But I recommend waiting for a sale if you value well spent money.",-1,0.020454545454545454,Neutral
313740,Sakura Spirit,"Five minutes is all you need, and I came twice.  Edit: Three times now.",1,0.0,Neutral
314450,Saviors,"Personal Tip: Controller is highly recommended. With a mouse/keyboard one of the directional arrows do not seem to work simultaneously with the fire button, although that may just be on a few people's ends.  For a few cents (depending on your local currency) while it is still on sale, this game is an absolute steal for some short, quality bullet hell entertainment. Soundtrack is on point and the graphics aren't pretentious. Its strength lies in the frantic gameplay.   P.S. You might be a little weirded out by the human facial animations but to me that simply adds to the non-pretentious charm of this title!",1,-0.07134615384615385,Neutral
316790,Grim Fandango Remastered,"Back in the day, I didn't get why people did not like the tank controls of Grim Fandango, and thought the idea of Manny turning his head to look at things you could interact with was a brilliant idea, compared to the mouse-based pixel hunting that was typical of the genre. 20 years later, I'm playing this with the mouse in point and click mode, because it's so much quicker and less tedious.  Playing this again, I realized that I still remembered some of the tunes, and a few of the puzzles The more expansive locations (especially rubacava) are just amazingly fun, while the smaller glue sections like the petrified forest seem like a chore these days. The graphics look the same as I remember them, which is a great result on a remaster of such an old game, because in reality when I switch to the original texturs I see just how pixely they really were.",1,0.04708333333333333,Neutral
317360,Double Action: Boogaloo,:0),1,0.0,Neutral
317470,Cubic Castles,"I love this game alot. Please rate, Cause Ive been on this game for 1 hour, and I ve never had so much fun. XD Lol SEE YAHHHHH",1,0.16,Positive
319150,Hazard Ops,"Its true, its a bit pay per win game, even in pve where u need to have top weapons for being able to do the late game content, But all in all is a realy realy fun game!  Also you can be realy lucky and open a top weapon from the gifts the game rewards you in the end of every match.",1,0.09871794871794871,Neutral
319510,Five Nights at Freddy's,This game is great! It is not all that bad for the first game,1,-0.049999999999999975,Neutral
320140,Absolute Drift,A great idea that is just too unwelcoming to people trying to learn the game. The tutorials are almost non existant and the only thing the game explains are simple tricks. Some tips and guide videos would really help me with understanding the nuances of driving the car. I would prefer detailed guides over spending 2 hours trying to figure out why my car keeps spinning out.,-1,0.08571428571428573,Neutral
321960,Might & Magic Heroes VII,"One evening:   &gt; 3 crashes &gt; Bloodborned loadings &gt; awful map rotation &gt; flash-like drawn castle screens &gt; one soundtrack (battle) directly from DooM II  I've been a fan of series since HoMM 3. I've been waiting for this game since the announcement date. I've pre-purchased it, I believed in it. And I still try to hope that I was not so wrong. I'll try and look for some perfect balance, maybe they still have it there.",-1,-0.16,Negative
322500,SUPERHOT,Downvote for being greedy and allowing itself to become an oculas exclusive,-1,0.0,Neutral
323320,Grow Home,I really love the intensity that you feel when you are climbing walls or stems.,1,0.5,Positive
325610,Total War: ATTILA,its ok .... same as rome 2,1,0.25,Positive
330840,Game of Thrones - A Telltale Games Series,"It starts out well enough with a rather good storyline and you feel like you actually have choices and you are a huge part of the story. However, should you ever replay the game (and you most likely will), you will find that what you do matters little. You will be screwed over either way and every episode makes it worse without taking any of your choices into account.   The last episode however is where the ♥♥♥♥ really hits the fan and the Game seemingly just wish to mock you to play it. In an attempt to recreate the Game of Thrones storytelling, they seem to forget its not about who dies, its about who lives and how. Its worth playing once but only if you are actually into Game of Thrones. Otherwise, feel free to give this one a pass.",-1,0.017361111111111095,Neutral
332070,School of Dragons: How to Train Your Dragon,nc and fun,1,0.3,Positive
333600,NEKOPARA Vol. 1,I hope my coworkers won't find out.,1,0.0,Neutral
333930,Dirty Bomb,great game but you have to buy charecters wich i hate wich in tf2 you have all chareters so no hate for me not recommeding this game but i do like it,-1,-0.08,Neutral
333930,Dirty Bomb,Good Game that Runs on my ♥♥♥♥♥♥ PC.  Love the Fast Paced Shooting and Fast Paced Dying  Being a Medic Is Awesome,1,0.3666666666666667,Positive
342200,MechWarrior Online,Hello everybody who is gonna read this review il make a short statement here i love this game it has all i need from it the system to custimize your  mech to the battle ingame i am part of a clan in game too Golden Foxes check them out at  http://darkjedi.org/club/FOX/  if you are looking for a group to play with now for what i like hate and all else  -the business modle of the game is well pretty grindy il say my self. you have to play alot to unlock most stuff so yes you will be grinding alot  to get new mechs weapons modules etc..... but i dont see it as a grind well because i enjoy playing so much i have fun every battle so that helps  now there isnt really anything pay to win per say yes you can get some arty and air strike stuff for mc the real money ingame but that doesnt matter cause they dont do that much from there regular versions which you can buy for ingame money.ok now i will talk about packs prem mechbays and more here.  ok there are packs ingame and outside of the game on the Mechwarrior online website you can get to into from ingame ingame packs are mastery packs it mostly gives you some mechbays around 3 mechs cause you need 3 mechs  from the same chasis to master them that means to unlock all the upgrades for them per say. so yes mastery packs are great for people who dont want to grind to get all 3 mechs and you dont only get 3 mechs as i said you get mechbays with them too and sometimes prem time and some other cool stuff. now ingame you can also buy champion mechs and Hero mechs il start with champion mechs i wouldent recommend anybody at all to buy any of them they are not worth it cause they dont give you that much Hero mechs on the other hand are worth it cause they give you around 40% C-bills plus means you earn more money. on the web you can buy mechpacks you can say well its mostly for a specific mech i bought my self the archer pack not  saying you should but i did what that means is i am gonna get 4 archers cause i got the collectors one and some prem time and mechbays but on the site its mostly pre orders you can say so be careful there. now i will talk more about game mechanics.    -now as i said you can custimize your mech add this weapon remove that weapon etc... there is alot of stuff you can  do there from how much armor to ammo to what engine so yeah at the start it will look really hard to understand it really isnt but i would recommend going to forums or best place youtube to see how all of that works when you learn a bit you can start building your style of mechs and trust me you will love it. there is another site for ppl that dont really wanna build there own mechs but do wanna pilot the best mechs its called Metamechs it has all the builds for almost all the mechs the best builds most of the time not always but its a great place to start to even learn how to build the best mechs or fun mechs doesnt really matter if you like it. now for how the combat is.  -Combat in the game is pretty arcady if you played any other mechwarrior games you know its alot faster to kill mechs and do damage and more or on tabletop you can get 1 hit kills if insanly lucky or really big guns  in mechwarrior its really hard to get the 1 hit kill even with big alphas yes you can do it to light mechs but heavy ones well its really hard now in game you have a team of 12 players on each side i am talking about quickplay not community warfare or just CW but in cw you get 12 players on each side too but thats not the point here so each team starts at one end of the map but before all of that you get a minigame per say its where you get to vote which map will be played and which gamemode all 24 players get to vote there for  what they want after that you get dropped on the game with the gamemode chosen so yeah. now there are assault conquest and skrmish gamemodes skrmish is just team deathmatch assault is both teams have  a base where they spawn if one team gets enough players to the other teams base and caps it it wins or you can kill all players conquest is like in BF games you have alot of points on the map if you capture them you gain resources you can win like that or ofc killing everyone so yea pretty basic but really fun. well after you are droppend in the game you are part of a lance each lance got 4 players most of the time the lances are weight based so heavy or assault or combined sometimes medium or lights togther and then well you battle it out  the good thing is you have Voip ingame defualt key is capslook and you can talk with the players on your team and cordinate this game is insanly team focused so get ready for that but the community is amazing everybody well almost everybody is insanly friendly and will love to teach you stuff you dont know well i belive this has went already for to long i hope this was helpful if you want some questions answer you can always pm me or some other form if you wanna drop with me ingame or find some other great  ppl to play with you can always apply for Golden Foxes great clan we accept new players on a regular bases  and we would love to teach you so look at us on  http://darkjedi.org/club/FOX/  well hope to cya in game.,1,0.16901116427432222,Positive
345610,The Fruit of Grisaia,"Amazing visuals, rich story and good VA's. Fruits of Grisaia is an amazing visual novel for newcomers as it has a simple branch system to select routes. There exist 5 routes to choose from and every route has can have one of two endings, a bad ending and a good ending. This visual novel is worth its price if you are looking to purchase one with a long playtime, took me 50+ hours to complete all routes and endings.   Pro's -Simple choice system. -Lots of content. -Nice visuals. -Lots of humour. -It removed the H scenes  Con's -It removed the H scenes. -Humour can sometimes come out cringey. -Have to go offline on steam to play so that people won't judge you. (Ayy lmao)",1,0.25500000000000006,Positive
351640,Eternal Senia,"I had a good time playing this ARPG. It was fun to play, it had an amazing soundtrack, good art and character design and the story (for what it is) was good. I also spent some extra time finding every chest and completing its three endings, so as far as playtime goes i spent a little less than seven hours on it. The only bad thing was that i wish it was longer as i had a blast playing it.   If your looking for something relaxing but also a tad challenging this is a good game but don't go expect some amazing story or super innovative gameplay mechanics, however what you can expect is some kick-♥♥♥ music (imo). Regardless of this, IT'S FREE so you should try it out anyway if you love ARPG'S or just video games in general.",1,0.22859848484848488,Positive
353360,how do you Do It?,Made me want to get barbies and smash the together.  10/10,1,0.0,Neutral
354240,"Please, Don’t Touch Anything",If you're a big idiot like me you won't find much to do here...  But if you aren't you'll feel like to most badass hacker around,1,-0.025000000000000022,Neutral
35450,Rising Storm/Red Orchestra 2 Multiplayer,Great tactics is more than great aiming.,1,0.7000000000000001,Positive
3590,Plants vs. Zombies: Game of the Year,"Ah man so much fun, and so addicting! Tower Defense gameplay that's concept is so much fun to play! Doesn't matter your age you will have fun with this game, because it requires strategy.",1,0.1625,Positive
359320,Elite Dangerous,very fun but will take alot of your time.,1,0.39,Positive
359550,Tom Clancy's Rainbow Six Siege,By far the best FPS I have ever played would recommend for anyone thats wants a tactical FPS,1,0.43333333333333335,Positive
359550,Tom Clancy's Rainbow Six Siege,"Typical twitch shooter game play with the average 13 year old stomping you while being a trashy person. I like to think I'm good at games but I've never met so much poundage in my life. Pretty sure ESP hacks abound, hard to believe people have every map memorized by heart and just know where to shoot in walls to cap people. I don't know...its not fun if your a$$ hurts later.",-1,0.053787878787878766,Neutral
360740,Downwell,This game is ♥♥♥♥ing great!,1,0.3,Positive
360740,Downwell,"Simple, but surprisingly engaging. Unlocking different game colors is a pretty good and original motivation.",1,0.18928571428571428,Positive
361550,Cradle,"Great little game! as others have mentioned, I feel the mini-games are little too frustrating and unnecessary. The game is quite short but I found the story (and world) quite facinating, although it would of been great if it was fleshed out abit more and added bit more depth. Definetly potential there. The game is far from perfect of course and I had some performance issues (system should of been able to run it smoothly, it didn't). However, I did enjoy my playthrough very much so. This review is like the game, brief :P if you enjoy a good 'walking simulator' style adventure game with a interesting story and is on special (due to the frustrating mini-games cannot recommend at full price), grab it!",1,0.15348809523809523,Positive
362930,Garfield Kart,"ENG:  Garfield is one of my favorite comic book characters ever so that's why I bought the game.   However, performance despite the problems, this game is playable in the game. Possibly the best kart game that I actually played on the computer, which is based on TV characters or other brand characters.  A nice and functional game. Referral!    FIN:  Karvinen on yksi minun suosikki sarjakuva hahmoista ikinä joten siksi ostin pelin.  Kuitenkin suorituskyky ongelmista huolimatta tämä peli on pelattavissa oleva peli. Mahdollisesti paras karting peli jota olen itse pelannut tietokoneella, joka perustuu tv -hahmoihin tai muihin brandi hahmoihin.  Kiva ja toimiva peli. Suositteluni!",1,-9.25185853854297E-18,Neutral
362930,Garfield Kart,"This will probably be one of the few serious reviews.  Garfield Kart is a bad racing game.The physics of the game are awful,the driving feels odd to say the least,the power ups are annoying and boring.The game's map diversity and customization are awful.  To top it all off,the game is poorly optimized.Even if the graphics are decent,it shouldn't tax my PC so much and for sure it shouldn't have frame drops.   The only good part of the game",-1,-0.20624999999999996,Negative
362960,Tyranny,"I recommend that game for RPG fans like BG, PoE etc.  Nice game, nice story, excellent game mechanics – towers, letters, etc. overall I hope for more games/dlc like this",1,0.1875,Positive
363970,Clicker Heroes,Just the best a stone simulator.,1,1.0,Positive
364360,Total War: WARHAMMER,Most excellent of a game. The Flak this game gets is for its DLC; yet what they don't take into account is that you still get to play against the new races in-game for free!  If you love warhammer and if you love total war this game is definitely for you!,1,0.17603305785123968,Positive
365450,Hacknet,Hacked myself then opened CDtray to be amazed by amazing hacking skills 10/10 would do again,1,0.6000000000000001,Positive
368370,Her Story,"10/10, one of the best narrative games ever.",1,1.0,Positive
370100,,"This game is fantastic, definitely worth the 9 cents it costed me",1,0.09999999999999999,Neutral
374320,DARK SOULS™ III,"Greatest BorneSouls game so far, it kept everything i loved from the first game,added some from the second (what was worth keeping anyway) and added a few new things, the new visual aesthetic is heavily inspired by bloodborne, but thats okay, because it was a beautiful game, and this is too. Ive finished it twice now and I still dont quite understand the lore, but heres hoping that 100% will tell me its secrets.   Great game, the definitive Dark Souls game.",1,0.1380382775119617,Positive
374320,DARK SOULS™ III,"Why am I always playing this game, even that I have the 100% achievements? I don't know, perhaps it's the fun of playing a hard game, perhaps it's I don't have more games, perhaps it's the nostalgy of another games of past times where playing was hard. I love this game everytime that I die for something stupid or not. I love it for winning, for everything.",1,-0.10694444444444445,Negative
375170,Gunpowder,"Quite a fun game. Although it is called a puzzle game, prepare to solve the puzzles in short time, since some puzzles require you to change your layout after you've lit the fuse. Your score also depends on how fast you solve a puzzle. If you want to get into the top players list, figure out your solution and then show your mouse skills.  Concerning mouse skills: This game would definitely great on a touch screen, since painting with a mouse is usually not ideal.  So far, I've seen puzzle games that are much more difficult, but I've only played about 40% of the game and the level is rising.",1,-0.010714285714285707,Neutral
377480,N.E.R.O.: Nothing Ever Remains Obscure,"Flawed, and with plenty of rough spots. But if you're able to look past it, NERO is a game with a lot of heart.",1,-0.15,Negative
379720,DOOM,"Doom is very much like classic Doom. If you're on the fence about it, buy it. It's worth the money. It's mindless fast paced shooting, which is great fun.",1,0.26095238095238094,Positive
379720,DOOM,"EDIT: My original review mentions a bug that has since been fixed. It took around 5 days for the fix so I assume it was a common problem. I have since changed my review from thumbs down to a thumbs up. I've been playing it for 9 hours now and no problems. The game is pretty awesome.  DONT BOTHER. It's a buggy game. I was playing the Argent Tower map (about 4 or 5 levels in) and while playing the game crashed back to desktop (I was just normally playing, nothing I could tell triggered the event). Then when I try to go back in the game it tells me I am in Developer Mode and that my savegames are permanently marked as cheating or something. Googling the issues seems to say that I have lost my savegames. There is no way I am going to put however many hours I have already put in this game all over again. This is rubbish Bethesda. Having developer mode should help eliminate bugs, not introduce them. I will be going for a refund. I am sick of wasting my time trying to fix something that Bethesda haven't even acknowledged yet - let alone tried to patch.",1,-0.04087301587301588,Neutral
379720,DOOM,"Apart for some setbacks due to my amd graphics card, (so many crashes, but solved by disabling catalyst AI), and audio issues (probably driver related, a reinstall fixed it) that i have sorted out, it is a great game that really just fits in well with the doom franchise. Fast paced, shotgun in your face, looking for secrets, and the story.. well who cares! Its doom!",1,0.1734375,Positive
381210,Dead by Daylight,The game is very fun but it pisses me off how i cannot get into games with my two mates as private matches are too boring and I had to set my location on steam to vietnam just to play with them but we couldn't play becuase it was too laggy for us. So I hope the developers hurry up and make it much easier to search with friends. I will put my review to recommended when this game is fixed.,-1,-0.15857142857142856,Negative
382490,Relic Hunters Zero: Remix,"The game itself is awesome, but the fact that this is free makes it even better",1,0.375,Positive
383080,Sakura Clicker,"Just like cockie clicker, just with a more child friendly look 15/10 IGN would fap.... rate again",1,0.4375,Positive
385770,Time Clickers,Only god can save you from what you're about to get into.  And even at that point you're probably still a lost soul.,1,0.0,Neutral
387290,Ori and the Blind Forest: Definitive Edition,After playing this game for 3 days straight to get it 100% I can honestly say that this is one of the best metroidvania/platformers out there. Do yourself a favour and buy this game.,1,0.19999999999999998,Positive
39120,RIFT,it is a good game but it does have weird maps i like it,1,-0.0666666666666667,Neutral
391270,Fingerbones,"It's free, so why complain about the final product? A short psychological thriller that leave you wondering what's around the corner. Worth the ten minute investment.  https://www.youtube.com/watch?v=8LdUyLVLbgk&amp;t=6s",1,0.11666666666666665,Positive
391540,Undertale,"I'd make a skeleton pun, but a dog appears to be ravishing it.",1,0.0,Neutral
391540,Undertale,UNDERTALE is a great game with a good story it is amazing and I recommend buying the ost,1,0.42500000000000004,Positive
391540,Undertale,Where's is the knife??,1,0.0,Neutral
391540,Undertale,"If you've played all 3 mother / earthbound games (or just mother 1 alone, that ♥♥♥♥♥ hard), this is something new to try out and not annoyingly difficult. It's short though.",1,0.023674242424242417,Neutral
391540,Undertale,LOVE this game it is pretty great and is a MUST HAVE for anyone who loves them self,1,0.2875,Positive
391540,Undertale,"This is one of the best games I have ever played, to be honest. The game its self is kind of short, but it's worth it. I love the fact that you can choose from different routes to do, and how this effects the overall outcome of the game. There is never a dull momment in this game, wether the moment is serious, or humorous. (SO MANY PUNS). I would highly reccomend this game to people who are deep thinkers, because it will make you think. I would reccomed this game to deep thinkers, because after playing it multiple times, exprinceing the different routes and the reactions that the CHARActers have to them, will make you think. Although, I also this game to anybody who is even SLIGHTLY curious about it. Its a great expirence, and i'm happy I played it.",1,0.11817307692307695,Positive
398620,Living Legends: The Frozen Fear Collection,"It comes with two games around the same story. More puzzles than hidden-object scenes, which I like. Story is typical.  Graphics are good.  Length of each game is good enough. Average titles but, good enough for the money",1,0.1883333333333333,Positive
403640,Dishonored 2,"Because of the new Beta patch (1.2), I took a chance and bought this with 40% off hoping it would run ok......  First impressions are great. Locked 60fps during all the intro sequences, locked 60FPS upon leaving the first building and running across the rooftops. However, upon dropping down to street level, even so the scene wasn't very complex, I experienced massive framerate judders. The frame rate dropped to around 55FPS but because of the stutters, it felt way worse.  Hopefully they can get more patches out of the door and improve this further, but I have a feeling this game will remain in a somewhat broken state forever.  1200x1920 Res Shadows @ High, Textures @ Ultra, Everything else @ Very High i7-4790K @ 4.9Ghz 16Gb Ram Titan X Maxwell @ stock speeds",-1,0.11617550505050506,Positive
